cellline	Cellcount	location[column]	location[plate]	location[row]	SeedingNumber	Untrt	location[well]	drug	drug[HMSLid]	durg[conc]=uM	readout[time]=h	pert_type	Date
SKBR3	1008	12	1	10	625	0	J12	OSI906	-	0.01	72	trt_cp	20140523_Bati
SKBR3	169	12	1	11	312.5	0	K12	17-AAG	-	0.1	72	trt_cp	20140523_Bati
SKBR3	343	12	1	12	312.5	0	L12	OSI906	-	0.01	72	trt_cp	20140523_Bati
SKBR3	66	12	1	13	156.25	0	M12	17-AAG	-	0.1	72	trt_cp	20140523_Bati
SKBR3	100	12	1	14	156.25	0	N12	OSI906	-	0.01	72	trt_cp	20140523_Bati
SKBR3	6402	13	1	3	5000	0	C13	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	6408	13	1	4	5000	0	D13	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
SKBR3	4140	13	1	5	2500	0	E13	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	4315	13	1	6	2500	0	F13	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
SKBR3	2438	13	1	7	1250	0	G13	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	2094	13	1	8	1250	0	H13	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
SKBR3	908	13	1	9	625	0	I13	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	903	13	1	10	625	0	J13	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
SKBR3	440	13	1	11	312.5	0	K13	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	402	13	1	12	312.5	0	L13	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
SKBR3	157	13	1	13	156.25	0	M13	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	224	13	1	14	156.25	0	N13	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
SKBR3	3194	14	1	3	5000	0	C14	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	5840	14	1	4	5000	0	D14	17-AAG	-	0.01	72	trt_cp	20140523_Bati
SKBR3	1609	14	1	5	2500	0	E14	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	2305	14	1	6	2500	0	F14	17-AAG	-	0.01	72	trt_cp	20140523_Bati
SKBR3	795	14	1	7	1250	0	G14	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	905	14	1	8	1250	0	H14	17-AAG	-	0.01	72	trt_cp	20140523_Bati
SKBR3	356	14	1	9	625	0	I14	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	438	14	1	10	625	0	J14	17-AAG	-	0.01	72	trt_cp	20140523_Bati
SKBR3	218	14	1	11	312.5	0	K14	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	159	14	1	12	312.5	0	L14	17-AAG	-	0.01	72	trt_cp	20140523_Bati
SKBR3	95	14	1	13	156.25	0	M14	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	56	14	1	14	156.25	0	N14	17-AAG	-	0.01	72	trt_cp	20140523_Bati
SKBR3	5984	15	1	3	5000	0	C15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	4687	15	1	4	5000	0	D15	OSI906	-	10	72	trt_cp	20140523_Bati
SKBR3	4254	15	1	5	2500	0	E15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	3049	15	1	6	2500	0	F15	OSI906	-	10	72	trt_cp	20140523_Bati
SKBR3	1656	15	1	7	1250	0	G15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	1526	15	1	8	1250	0	H15	OSI906	-	10	72	trt_cp	20140523_Bati
SKBR3	894	15	1	9	625	0	I15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	652	15	1	10	625	0	J15	OSI906	-	10	72	trt_cp	20140523_Bati
SKBR3	356	15	1	11	312.5	0	K15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	317	15	1	12	312.5	0	L15	OSI906	-	10	72	trt_cp	20140523_Bati
SKBR3	95	15	1	13	156.25	0	M15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	123	15	1	14	156.25	0	N15	OSI906	-	10	72	trt_cp	20140523_Bati
SKBR3	5493	16	1	3	5000	0	C16	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	3406	16	1	5	2500	0	E16	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	1747	16	1	7	1250	0	G16	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	700	16	1	9	625	0	I16	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	307	16	1	11	312.5	0	K16	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	84	16	1	13	156.25	0	M16	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	6163	16	1	4	5000	0	D16	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	4007	16	1	6	2500	0	F16	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	2194	16	1	8	1250	0	H16	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	822	16	1	10	625	0	J16	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	409	16	1	12	312.5	0	L16	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	112	16	1	14	156.25	0	N16	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	6129	17	1	3	5000	0	C17	OSI906	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	2593	17	1	4	5000	0	D17	Lapatinib	-	1	72	trt_cp	20140523_Bati
SKBR3	4130	17	1	5	2500	0	E17	OSI906	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	1352	17	1	6	2500	0	F17	Lapatinib	-	1	72	trt_cp	20140523_Bati
SKBR3	2058	17	1	7	1250	0	G17	OSI906	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	638	17	1	8	1250	0	H17	Lapatinib	-	1	72	trt_cp	20140523_Bati
SKBR3	941	17	1	9	625	0	I17	OSI906	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	300	17	1	10	625	0	J17	Lapatinib	-	1	72	trt_cp	20140523_Bati
SKBR3	368	17	1	11	312.5	0	K17	OSI906	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	185	17	1	12	312.5	0	L17	Lapatinib	-	1	72	trt_cp	20140523_Bati
SKBR3	93	17	1	13	156.25	0	M17	OSI906	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	89	17	1	14	156.25	0	N17	Lapatinib	-	1	72	trt_cp	20140523_Bati
SKBR3	6409	18	1	3	5000	0	C18	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	2429	18	1	4	5000	0	D18	Lapatinib	-	10	72	trt_cp	20140523_Bati
SKBR3	4145	18	1	5	2500	0	E18	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	1407	18	1	6	2500	0	F18	Lapatinib	-	10	72	trt_cp	20140523_Bati
SKBR3	2294	18	1	7	1250	0	G18	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	406	18	1	8	1250	0	H18	Lapatinib	-	10	72	trt_cp	20140523_Bati
SKBR3	907	18	1	9	625	0	I18	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	295	18	1	10	625	0	J18	Lapatinib	-	10	72	trt_cp	20140523_Bati
SKBR3	386	18	1	11	312.5	0	K18	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	109	18	1	12	312.5	0	L18	Lapatinib	-	10	72	trt_cp	20140523_Bati
SKBR3	110	18	1	13	156.25	0	M18	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	47	18	1	14	156.25	0	N18	Lapatinib	-	10	72	trt_cp	20140523_Bati
SKBR3	6073	19	1	3	5000	0	C19	Erlotinib	-	1	72	trt_cp	20140523_Bati
SKBR3	5620	19	1	4	5000	0	D19	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
SKBR3	3955	19	1	5	2500	0	E19	Erlotinib	-	1	72	trt_cp	20140523_Bati
SKBR3	3753	19	1	6	2500	0	F19	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
SKBR3	1708	19	1	7	1250	0	G19	Erlotinib	-	1	72	trt_cp	20140523_Bati
SKBR3	1623	19	1	8	1250	0	H19	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
SKBR3	671	19	1	9	625	0	I19	Erlotinib	-	1	72	trt_cp	20140523_Bati
SKBR3	915	19	1	10	625	0	J19	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
SKBR3	355	19	1	11	312.5	0	K19	Erlotinib	-	1	72	trt_cp	20140523_Bati
SKBR3	270	19	1	12	312.5	0	L19	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
SKBR3	100	19	1	13	156.25	0	M19	Erlotinib	-	1	72	trt_cp	20140523_Bati
SKBR3	89	19	1	14	156.25	0	N19	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
SKBR3	6236	20	1	3	5000	0	C20	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
SKBR3	6112	20	1	4	5000	0	D20	OSI906	-	0.1	72	trt_cp	20140523_Bati
SKBR3	4118	20	1	5	2500	0	E20	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
SKBR3	3908	20	1	6	2500	0	F20	OSI906	-	0.1	72	trt_cp	20140523_Bati
SKBR3	1876	20	1	7	1250	0	G20	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
SKBR3	1791	20	1	8	1250	0	H20	OSI906	-	0.1	72	trt_cp	20140523_Bati
SKBR3	930	20	1	9	625	0	I20	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
SKBR3	829	20	1	10	625	0	J20	OSI906	-	0.1	72	trt_cp	20140523_Bati
SKBR3	320	20	1	11	312.5	0	K20	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
SKBR3	325	20	1	12	312.5	0	L20	OSI906	-	0.1	72	trt_cp	20140523_Bati
SKBR3	124	20	1	13	156.25	0	M20	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
SKBR3	105	20	1	14	156.25	0	N20	OSI906	-	0.1	72	trt_cp	20140523_Bati
SKBR3	2544	21	1	3	5000	0	C21	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	4513	21	1	4	5000	0	D21	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	1582	21	1	5	2500	0	E21	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	2596	21	1	6	2500	0	F21	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	614	21	1	7	1250	0	G21	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	1092	21	1	8	1250	0	H21	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	341	21	1	9	625	0	I21	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	550	21	1	10	625	0	J21	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	140	21	1	11	312.5	0	K21	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	184	21	1	12	312.5	0	L21	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	89	21	1	13	156.25	0	M21	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	129	21	1	14	156.25	0	N21	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	2602	22	1	3	5000	0	C22	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	3714	22	1	4	5000	0	D22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
SKBR3	1361	22	1	5	2500	0	E22	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	1615	22	1	6	2500	0	F22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
SKBR3	526	22	1	7	1250	0	G22	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	571	22	1	8	1250	0	H22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
SKBR3	257	22	1	9	625	0	I22	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	280	22	1	10	625	0	J22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
SKBR3	151	22	1	11	312.5	0	K22	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	154	22	1	12	312.5	0	L22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
SKBR3	63	22	1	13	156.25	0	M22	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	61	22	1	14	156.25	0	N22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
SKBR3	5918	23	1	3	5000	0	C23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	5932	23	1	4	5000	0	D23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	3643	23	1	5	2500	0	E23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	3367	23	1	6	2500	0	F23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	1674	23	1	7	1250	0	G23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	1861.5	23	1	8	1250	0	H23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	648	23	1	9	625	0	I23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	839	23	1	10	625	0	J23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	252	23	1	11	312.5	0	K23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	291	23	1	12	312.5	0	L23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	123	23	1	13	156.25	0	M23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	81	23	1	14	156.25	0	N23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	5919	2	2	3	5000	0	C02	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	5659	2	2	4	5000	0	D02	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	4042	2	2	5	2500	0	E02	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	3265	2	2	6	2500	0	F02	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	1559	2	2	7	1250	0	G02	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	1666	2	2	8	1250	0	H02	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	721	2	2	9	625	0	I02	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	630	2	2	10	625	0	J02	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	303	2	2	11	312.5	0	K02	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	230	2	2	12	312.5	0	L02	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	125	2	2	13	156.25	0	M02	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	123	2	2	14	156.25	0	N02	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	5997	3	2	3	5000	0	C03	OSI906	-	0.1	72	trt_cp	20140523_Bati
SKBR3	5950	3	2	4	5000	0	D03	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	3955	3	2	5	2500	0	E03	OSI906	-	0.1	72	trt_cp	20140523_Bati
SKBR3	3667	3	2	6	2500	0	F03	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	1803	3	2	7	1250	0	G03	OSI906	-	0.1	72	trt_cp	20140523_Bati
SKBR3	1614	3	2	8	1250	0	H03	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	756	3	2	9	625	0	I03	OSI906	-	0.1	72	trt_cp	20140523_Bati
SKBR3	867	3	2	10	625	0	J03	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	364	3	2	11	312.5	0	K03	OSI906	-	0.1	72	trt_cp	20140523_Bati
SKBR3	402	3	2	12	312.5	0	L03	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	103	3	2	13	156.25	0	M03	OSI906	-	0.1	72	trt_cp	20140523_Bati
SKBR3	100	3	2	14	156.25	0	N03	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	2900	4	2	3	5000	0	C04	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	5331	4	2	4	5000	0	D04	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	1401	4	2	5	2500	0	E04	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	3119	4	2	6	2500	0	F04	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	797	4	2	7	1250	0	G04	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	1411	4	2	8	1250	0	H04	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	375	4	2	9	625	0	I04	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	522	4	2	10	625	0	J04	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	142	4	2	11	312.5	0	K04	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	271	4	2	12	312.5	0	L04	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	87	4	2	13	156.25	0	M04	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	105	4	2	14	156.25	0	N04	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
SKBR3	4661	5	2	3	5000	0	C05	OSI906	-	10	72	trt_cp	20140523_Bati
SKBR3	2837	5	2	4	5000	0	D05	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	3074	5	2	5	2500	0	E05	OSI906	-	10	72	trt_cp	20140523_Bati
SKBR3	1456	5	2	6	2500	0	F05	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	1346	5	2	7	1250	0	G05	OSI906	-	10	72	trt_cp	20140523_Bati
SKBR3	730	5	2	8	1250	0	H05	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	641	5	2	9	625	0	I05	OSI906	-	10	72	trt_cp	20140523_Bati
SKBR3	306	5	2	10	625	0	J05	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	332	5	2	11	312.5	0	K05	OSI906	-	10	72	trt_cp	20140523_Bati
SKBR3	128	5	2	12	312.5	0	L05	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	98	5	2	13	156.25	0	M05	OSI906	-	10	72	trt_cp	20140523_Bati
SKBR3	68	5	2	14	156.25	0	N05	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	6226	6	2	3	5000	0	C06	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	4477	6	2	4	5000	0	D06	OSI906	-	20	72	trt_cp	20140523_Bati
SKBR3	4543	6	2	5	2500	0	E06	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	2350	6	2	6	2500	0	F06	OSI906	-	20	72	trt_cp	20140523_Bati
SKBR3	1903	6	2	7	1250	0	G06	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	1160	6	2	8	1250	0	H06	OSI906	-	20	72	trt_cp	20140523_Bati
SKBR3	1078	6	2	9	625	0	I06	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	607	6	2	10	625	0	J06	OSI906	-	20	72	trt_cp	20140523_Bati
SKBR3	396	6	2	11	312.5	0	K06	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	312	6	2	12	312.5	0	L06	OSI906	-	20	72	trt_cp	20140523_Bati
SKBR3	132	6	2	13	156.25	0	M06	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	93	6	2	14	156.25	0	N06	OSI906	-	20	72	trt_cp	20140523_Bati
SKBR3	2882	7	2	3	5000	0	C07	Erlotinib	-	20	72	trt_cp	20140523_Bati
SKBR3	6494	7	2	4	5000	0	D07	OSI906	-	0.01	72	trt_cp	20140523_Bati
SKBR3	2041	7	2	5	2500	0	E07	Erlotinib	-	20	72	trt_cp	20140523_Bati
SKBR3	4358	7	2	6	2500	0	F07	OSI906	-	0.01	72	trt_cp	20140523_Bati
SKBR3	1269	7	2	7	1250	0	G07	Erlotinib	-	20	72	trt_cp	20140523_Bati
SKBR3	2074	7	2	8	1250	0	H07	OSI906	-	0.01	72	trt_cp	20140523_Bati
SKBR3	806	7	2	9	625	0	I07	Erlotinib	-	20	72	trt_cp	20140523_Bati
SKBR3	918	7	2	10	625	0	J07	OSI906	-	0.01	72	trt_cp	20140523_Bati
SKBR3	424	7	2	11	312.5	0	K07	Erlotinib	-	20	72	trt_cp	20140523_Bati
SKBR3	346	7	2	12	312.5	0	L07	OSI906	-	0.01	72	trt_cp	20140523_Bati
SKBR3	454	7	2	13	156.25	0	M07	Erlotinib	-	20	72	trt_cp	20140523_Bati
SKBR3	107	7	2	14	156.25	0	N07	OSI906	-	0.01	72	trt_cp	20140523_Bati
SKBR3	6300	8	2	3	5000	0	C08	Erlotinib	-	1	72	trt_cp	20140523_Bati
SKBR3	6459	8	2	4	5000	0	D08	OSI906	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	4135	8	2	5	2500	0	E08	Erlotinib	-	1	72	trt_cp	20140523_Bati
SKBR3	4200	8	2	6	2500	0	F08	OSI906	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	1776	8	2	7	1250	0	G08	Erlotinib	-	1	72	trt_cp	20140523_Bati
SKBR3	2331	8	2	8	1250	0	H08	OSI906	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	798	8	2	9	625	0	I08	Erlotinib	-	1	72	trt_cp	20140523_Bati
SKBR3	802	8	2	10	625	0	J08	OSI906	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	315	8	2	11	312.5	0	K08	Erlotinib	-	1	72	trt_cp	20140523_Bati
SKBR3	280	8	2	12	312.5	0	L08	OSI906	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	106	8	2	13	156.25	0	M08	Erlotinib	-	1	72	trt_cp	20140523_Bati
SKBR3	92	8	2	14	156.25	0	N08	OSI906	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	6350	9	2	3	5000	0	C09	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
SKBR3	5578	9	2	4	5000	0	D09	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	4560	9	2	5	2500	0	E09	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
SKBR3	3302	9	2	6	2500	0	F09	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	2184	9	2	7	1250	0	G09	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
SKBR3	1620	9	2	8	1250	0	H09	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	688	9	2	9	625	0	I09	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
SKBR3	755	9	2	10	625	0	J09	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	348	9	2	11	312.5	0	K09	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
SKBR3	325	9	2	12	312.5	0	L09	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	141	9	2	13	156.25	0	M09	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
SKBR3	120	9	2	14	156.25	0	N09	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
SKBR3	4066	10	2	4	5000	0	D10	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
SKBR3	2034	10	2	6	2500	0	F10	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
SKBR3	856	10	2	8	1250	0	H10	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
SKBR3	372	10	2	10	625	0	J10	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
SKBR3	165	10	2	12	312.5	0	L10	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
SKBR3	33	10	2	14	156.25	0	N10	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
SKBR3	6521	10	2	3	5000	0	C10	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	4526	10	2	5	2500	0	E10	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	2197	10	2	7	1250	0	G10	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	1013	10	2	9	625	0	I10	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	357	10	2	11	312.5	0	K10	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	144	10	2	13	156.25	0	M10	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	6089	11	2	3	5000	0	C11	OSI906	-	1	72	trt_cp	20140523_Bati
SKBR3	3738	11	2	4	5000	0	D11	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	3959	11	2	5	2500	0	E11	OSI906	-	1	72	trt_cp	20140523_Bati
SKBR3	1915	11	2	6	2500	0	F11	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	1760	11	2	7	1250	0	G11	OSI906	-	1	72	trt_cp	20140523_Bati
SKBR3	976	11	2	8	1250	0	H11	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	1030	11	2	9	625	0	I11	OSI906	-	1	72	trt_cp	20140523_Bati
SKBR3	440	11	2	10	625	0	J11	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	318	11	2	11	312.5	0	K11	OSI906	-	1	72	trt_cp	20140523_Bati
SKBR3	194	11	2	12	312.5	0	L11	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	132	11	2	13	156.25	0	M11	OSI906	-	1	72	trt_cp	20140523_Bati
SKBR3	96	11	2	14	156.25	0	N11	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
SKBR3	6635	12	2	3	5000	0	C12	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	6725	12	2	4	5000	0	D12	Erlotinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	4625	12	2	5	2500	0	E12	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	4380	12	2	6	2500	0	F12	Erlotinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	2164	12	2	7	1250	0	G12	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	2253	12	2	8	1250	0	H12	Erlotinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	1052	12	2	9	625	0	I12	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	963	12	2	10	625	0	J12	Erlotinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	388	12	2	11	312.5	0	K12	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	419	12	2	12	312.5	0	L12	Erlotinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	225	12	2	13	156.25	0	M12	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
SKBR3	192	12	2	14	156.25	0	N12	Erlotinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	3339	13	2	3	5000	0	C13	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	6543	13	2	4	5000	0	D13	OSI906	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	1788	13	2	5	2500	0	E13	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	4061	13	2	6	2500	0	F13	OSI906	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	780	13	2	7	1250	0	G13	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
SKBR3	2262	13	2	8	1250	0	H13	OSI906	-	0.31623	72	trt_cp	20140523_Bati
